mysql> source /Users/hariskaterelos/Documents/hospital-db-management/queries/1.sql
Query OK, 0 rows affected (0.01 sec)

mysql> select * from query_1;
+----------+------+----------+--------------------------+-------------------+-----------------+--------------------+----------------+
| tmima_id | etos | kod_ken  | asfalistikos_foreas      | arithmos_nosilion | synoliko_vasiko | synoliko_prostheto | synoliko_esoda |
|       10 | 2025 | Ε09Γ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        10706.00 |               0.00 |       10706.00 |
|       10 | 2025 | Ε10Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        94009.00 |               0.00 |       94009.00 |
|       10 | 2025 | Ε12Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6414.00 |            8552.00 |       14966.00 |
|       10 | 2025 | Ε13Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        37063.00 |               0.00 |       37063.00 |
|       10 | 2025 | Η06Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1556.00 |            1867.20 |        3423.20 |
|       10 | 2025 | Η08Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2111.00 |            2814.64 |        4925.64 |
|       10 | 2025 | Κ04Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         9163.00 |            3436.14 |       12599.14 |
|       10 | 2025 | Κ13Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1660.00 |               0.00 |        1660.00 |
|       10 | 2025 | Μ06Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        19980.00 |           11100.00 |       31080.00 |
|       10 | 2025 | Μ08Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         9042.00 |               0.00 |        9042.00 |
|       10 | 2025 | Μ65Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1222.00 |             733.20 |        1955.20 |
|       10 | 2025 | Μ66Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2436.00 |               0.00 |        2436.00 |
|       10 | 2025 | Μ69Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         1284.00 |            3852.00 |        5136.00 |
|       10 | 2025 | Μ71Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1323.00 |             945.00 |        2268.00 |
|       10 | 2025 | Ν21Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4960.00 |               0.00 |        4960.00 |
|       10 | 2025 | Ν36Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1486.00 |             247.67 |        1733.67 |
|       10 | 2025 | Ξ22Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          514.00 |            1541.97 |        2055.97 |
|       10 | 2025 | Ο10Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          650.00 |            6500.00 |        7150.00 |
|       10 | 2025 | Π26Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         6676.00 |               0.00 |        6676.00 |
|       10 | 2025 | Ρ10Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2688.00 |               0.00 |        2688.00 |
|       10 | 2025 | Σ01Χ     | ΕΟΠΥΥ                    |                 1 |         2236.00 |             745.34 |        2981.34 |
|       10 | 2025 | Σ02Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2056.00 |            3700.80 |        5756.80 |
|       10 | 2025 | Υ05Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1000.00 |            3333.30 |        4333.30 |
|       10 | 2025 | Φ03Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         5386.00 |             414.31 |        5800.31 |
|       10 | 2025 | Ω03Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1281.00 |            6405.00 |        7686.00 |
|       10 | 2025 | Ω33Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          397.00 |            1389.50 |        1786.50 |
|       11 | 2024 | S24Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          216.00 |            1944.00 |        2160.00 |
|       11 | 2024 | Α01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2712.00 |               0.00 |        2712.00 |
|       11 | 2024 | Α30Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1331.00 |             798.60 |        2129.60 |
|       11 | 2024 | Β04Α     | ΕΟΠΥΥ                    |                 1 |          652.00 |            6520.00 |        7172.00 |
|       11 | 2024 | Β06Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1930.00 |            1608.35 |        3538.35 |
|       11 | 2024 | Δ29Χ     | ΟΑΕΕ-ΕΦΚΑ                |                 3 |         4131.00 |            2360.52 |        6491.52 |
|       11 | 2024 | Η42Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          708.00 |             944.00 |        1652.00 |
|       11 | 2024 | Θ22Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          482.00 |             723.00 |        1205.00 |
|       11 | 2024 | Κ03Μ     | ΕΟΠΥΥ                    |                 1 |        15429.00 |               0.00 |       15429.00 |
|       11 | 2024 | Κ09Μβ    | ΤΣΑΥ                     |                 1 |         3617.00 |            2411.32 |        6028.32 |
|       11 | 2024 | Κ30Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |        18885.00 |               0.00 |       18885.00 |
|       11 | 2024 | Κ33Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3132.00 |               0.00 |        3132.00 |
|       11 | 2024 | Κ40Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2000.00 |               0.00 |        2000.00 |
|       11 | 2024 | Μ27Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2179.00 |            1210.55 |        3389.55 |
|       11 | 2024 | Μ76Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1292.00 |             738.28 |        2030.28 |
|       11 | 2024 | Ν25Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          482.00 |            1446.00 |        1928.00 |
|       11 | 2024 | Ξ21Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1136.00 |             567.99 |        1703.99 |
|       11 | 2024 | Ξ21Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          315.00 |            3780.00 |        4095.00 |
|       11 | 2024 | Ο12Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          583.00 |            7579.00 |        8162.00 |
|       11 | 2024 | Π04Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2710.00 |               0.00 |        2710.00 |
|       11 | 2024 | Ρ20Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6023.00 |               0.00 |        6023.00 |
|       11 | 2024 | Ρ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1261.00 |            1681.36 |        2942.36 |
|       11 | 2024 | Σ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1694.00 |            1210.00 |        2904.00 |
|       11 | 2024 | Τ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         1536.00 |            7680.00 |        9216.00 |
|       11 | 2024 | Υ07Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1218.00 |            1948.80 |        3166.80 |
|       11 | 2024 | Υ20Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1300.00 |             866.68 |        2166.68 |
|       11 | 2024 | Υ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          584.00 |             778.68 |        1362.68 |
|       11 | 2024 | Φ10Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1472.00 |           19136.00 |       20608.00 |
|       11 | 2024 | Φ22Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2357.00 |             471.40 |        2828.40 |
|       11 | 2025 | G01Χ     | ΕΟΠΥΥ                    |                 3 |         6546.00 |           10909.95 |       17455.95 |
|       11 | 2025 | S21Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1774.00 |            2838.40 |        4612.40 |
|       11 | 2025 | Α02Μβ    | ΕΟΠΥΥ                    |                 1 |         1595.00 |            2233.00 |        3828.00 |
|       11 | 2025 | Α12Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         3820.00 |           19100.00 |       22920.00 |
|       11 | 2025 | Α22Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1938.00 |               0.00 |        1938.00 |
|       11 | 2025 | Α28Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          623.00 |             623.01 |        1246.01 |
|       11 | 2025 | Α29Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         2616.00 |            3924.00 |        6540.00 |
|       11 | 2025 | Β03Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          771.00 |            3469.50 |        4240.50 |
|       11 | 2025 | Γ05Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         2748.00 |            9618.00 |       12366.00 |
|       11 | 2025 | Γ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          755.00 |            1510.02 |        2265.02 |
|       11 | 2025 | Δ07Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1210.00 |           12100.00 |       13310.00 |
|       11 | 2025 | Ε12Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6414.00 |            4276.00 |       10690.00 |
|       11 | 2025 | Η23Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2552.00 |             464.00 |        3016.00 |
|       11 | 2025 | Η43Μ     | ΕΟΠΥΥ                    |                 1 |         1813.00 |            1133.10 |        2946.10 |
|       11 | 2025 | Κ04Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |        13155.00 |               0.00 |       13155.00 |
|       11 | 2025 | Κ14Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1277.00 |            4469.50 |        5746.50 |
|       11 | 2025 | Κ30Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4470.00 |               0.00 |        4470.00 |
|       11 | 2025 | Κ32Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1089.00 |            1452.00 |        2541.00 |
|       11 | 2025 | Μ10Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         5724.00 |           12879.00 |       18603.00 |
|       11 | 2025 | Μ17Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1764.00 |           10584.00 |       12348.00 |
|       11 | 2025 | Μ76Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1292.00 |             922.85 |        2214.85 |
|       11 | 2025 | Μ79Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         8826.00 |               0.00 |        8826.00 |
|       11 | 2025 | Ν21Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 2 |         9920.00 |               0.00 |        9920.00 |
|       11 | 2025 | Ν27Μα    | ΕΟΠΥΥ                    |                 3 |         7587.00 |             583.62 |        8170.62 |
|       11 | 2025 | Ν38Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1758.00 |            3516.00 |        5274.00 |
|       11 | 2025 | Ο13Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          336.00 |            3696.00 |        4032.00 |
|       11 | 2025 | Ο17Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2423.00 |               0.00 |        2423.00 |
|       11 | 2025 | Ο21Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          934.00 |             373.60 |        1307.60 |
|       11 | 2025 | Ο23Α     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |          420.00 |            2520.00 |        2940.00 |
|       11 | 2025 | Ρ24Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3773.00 |               0.00 |        3773.00 |
|       11 | 2025 | Τ25Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 2 |         8290.00 |               0.00 |        8290.00 |
|       11 | 2025 | Υ02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1189.00 |            4756.00 |        5945.00 |
|       11 | 2025 | Υ09Χα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1919.00 |            4317.75 |        6236.75 |
|       11 | 2025 | Υ20Α     | ΕΟΠΥΥ                    |                 1 |          767.00 |            1534.00 |        2301.00 |
|       11 | 2025 | Υ20Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          767.00 |            2684.50 |        3451.50 |
|       11 | 2025 | Υ25Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         1128.00 |             752.00 |        1880.00 |
|       11 | 2025 | Φ61Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          280.00 |            2240.00 |        2520.00 |
|       12 | 2024 | W10Α     | ΕΟΠΥΥ                    |                 1 |         2014.00 |            4699.31 |        6713.31 |
|       12 | 2024 | Α29Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          872.00 |             218.00 |        1090.00 |
|       12 | 2024 | Β20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         3969.00 |            1701.00 |        5670.00 |
|       12 | 2024 | Γ04Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1525.00 |            2033.32 |        3558.32 |
|       12 | 2024 | Γ11Α     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |          729.00 |            2673.00 |        3402.00 |
|       12 | 2024 | Θ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4378.00 |            1641.75 |        6019.75 |
|       12 | 2024 | Κ08Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         8956.00 |               0.00 |        8956.00 |
|       12 | 2024 | Κ13Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1660.00 |               0.00 |        1660.00 |
|       12 | 2024 | Κ15Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2013.00 |           11071.50 |       13084.50 |
|       12 | 2024 | Κ30Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4470.00 |               0.00 |        4470.00 |
|       12 | 2024 | Λ23Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          530.00 |            6360.00 |        6890.00 |
|       12 | 2024 | Μ01Μ     | ΕΟΠΥΥ                    |                 2 |        28040.00 |               0.00 |       28040.00 |
|       12 | 2024 | Μ04Χ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         6611.00 |               0.00 |        6611.00 |
|       12 | 2024 | Μ27Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2179.00 |             968.44 |        3147.44 |
|       12 | 2024 | Μ65Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         5120.00 |               0.00 |        5120.00 |
|       12 | 2024 | Μ71Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1323.00 |             756.00 |        2079.00 |
|       12 | 2024 | Μ76Χ     | ΕΟΠΥΥ                    |                 1 |          389.00 |            1167.00 |        1556.00 |
|       12 | 2024 | Ξ02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          781.00 |            4686.00 |        5467.00 |
|       12 | 2024 | Ο17Α     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         7269.00 |            2180.70 |        9449.70 |
|       12 | 2024 | Π03Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1813.00 |            2266.25 |        4079.25 |
|       12 | 2024 | Π26Μ     | ΕΟΠΥΥ                    |                 1 |         3338.00 |               0.00 |        3338.00 |
|       12 | 2024 | Π42Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1097.00 |               0.00 |        1097.00 |
|       12 | 2024 | Ρ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          443.00 |            4430.00 |        4873.00 |
|       12 | 2024 | Σ02Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 2 |        11554.00 |               0.00 |       11554.00 |
|       12 | 2024 | Σ03Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1099.00 |            1831.65 |        2930.65 |
|       12 | 2024 | Τ27Μγ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |          918.00 |             367.20 |        1285.20 |
|       12 | 2024 | Υ05Μ     | ΕΟΠΥΥ                    |                 1 |         2848.00 |               0.00 |        2848.00 |
|       12 | 2024 | Φ03Α     | ΕΟΠΥΥ                    |                 1 |         5386.00 |               0.00 |        5386.00 |
|       12 | 2024 | Φ25Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1256.00 |            1884.00 |        3140.00 |
|       12 | 2024 | Ω01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        24000.00 |          264000.00 |      288000.00 |
|       12 | 2025 | S24Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          216.00 |            2160.00 |        2376.00 |
|       12 | 2025 | Α02Χ     | ΕΟΠΥΥ                    |                 1 |          683.00 |            5464.00 |        6147.00 |
|       12 | 2025 | Α25Μ     | ΕΟΠΥΥ                    |                 1 |         1766.00 |               0.00 |        1766.00 |
|       12 | 2025 | Γ05Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1374.00 |            4809.00 |        6183.00 |
|       12 | 2025 | Δ28Μ     | ΤΣΑΥ                     |                 1 |         1969.00 |               0.00 |        1969.00 |
|       12 | 2025 | Ε08Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        10017.00 |               0.00 |       10017.00 |
|       12 | 2025 | Ζ02Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7225.00 |               0.00 |        7225.00 |
|       12 | 2025 | Η01Μ     | ΕΟΠΥΥ                    |                 1 |         7916.00 |               0.00 |        7916.00 |
|       12 | 2025 | Θ24Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1829.00 |            1016.10 |        2845.10 |
|       12 | 2025 | Κ06Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |        14364.00 |            1436.40 |       15800.40 |
|       12 | 2025 | Κ06Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         5077.00 |            3626.45 |        8703.45 |
|       12 | 2025 | Κ31Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1183.00 |            1183.00 |        2366.00 |
|       12 | 2025 | Μ02Μ     | ΤΣΑΥ                     |                 1 |         9110.00 |               0.00 |        9110.00 |
|       12 | 2025 | Μ65Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2560.00 |             213.33 |        2773.33 |
|       12 | 2025 | Μ72Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         1470.00 |            4409.91 |        5879.91 |
|       12 | 2025 | Ν02Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7730.00 |               0.00 |        7730.00 |
|       12 | 2025 | Ν02Μβ    | Ανασφάλιστος             |                 3 |        14163.00 |               0.00 |       14163.00 |
|       12 | 2025 | Ν21Χ     | ΕΟΠΥΥ                    |                 1 |         1885.00 |               0.00 |        1885.00 |
|       12 | 2025 | Ν24Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2389.00 |               0.00 |        2389.00 |
|       12 | 2025 | Ν27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          482.00 |             964.02 |        1446.02 |
|       12 | 2025 | Ν68Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         1695.00 |           10170.00 |       11865.00 |
|       12 | 2025 | Ν82Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 2 |         4950.00 |               0.00 |        4950.00 |
|       12 | 2025 | Π06Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         2074.00 |            7604.74 |        9678.74 |
|       12 | 2025 | Π10Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1697.00 |             339.40 |        2036.40 |
|       12 | 2025 | Π50Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         3408.00 |               0.00 |        3408.00 |
|       12 | 2025 | Ρ22Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1105.00 |             221.00 |        1326.00 |
|       12 | 2025 | Σ21Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3782.00 |               0.00 |        3782.00 |
|       12 | 2025 | Τ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1381.00 |           13810.00 |       15191.00 |
|       12 | 2025 | Τ22Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        30725.00 |               0.00 |       30725.00 |
|       12 | 2025 | Τ24Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         5818.00 |               0.00 |        5818.00 |
|       12 | 2025 | Υ04Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 3 |         4815.00 |            6420.00 |       11235.00 |
|       12 | 2025 | Υ09Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1035.00 |            2070.00 |        3105.00 |
|       12 | 2025 | Φ22Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          827.00 |            2067.50 |        2894.50 |
|       12 | 2025 | Φ24Μ     | ΕΟΠΥΥ                    |                 1 |         2785.00 |             759.54 |        3544.54 |
|       12 | 2025 | Χ44Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1152.00 |             822.85 |        1974.85 |
|       12 | 2025 | Ω15Α     | ΤΣΑΥ                     |                 1 |         2145.00 |           11797.50 |       13942.50 |
|       13 | 2024 | Α01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         5424.00 |               0.00 |        5424.00 |
|       13 | 2024 | Α24Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          949.00 |             237.25 |        1186.25 |
|       13 | 2024 | Γ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2964.00 |               0.00 |        2964.00 |
|       13 | 2024 | Δ29Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2171.00 |               0.00 |        2171.00 |
|       13 | 2024 | Ε04Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        30015.00 |               0.00 |       30015.00 |
|       13 | 2024 | Κ04Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         9163.00 |            1145.38 |       10308.38 |
|       13 | 2024 | Κ37Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         3594.00 |            1198.02 |        4792.02 |
|       13 | 2024 | Κ39Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         2536.00 |            1267.98 |        3803.98 |
|       13 | 2024 | Μ67Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2428.00 |               0.00 |        2428.00 |
|       13 | 2024 | Ν11Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1331.00 |            1597.20 |        2928.20 |
|       13 | 2024 | Ν20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2576.00 |               0.00 |        2576.00 |
|       13 | 2024 | Ν22Α     | ΙΚΑ-ΕΦΚΑ                 |                 3 |          729.00 |            3645.00 |        4374.00 |
|       13 | 2024 | Ν23Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2109.00 |               0.00 |        2109.00 |
|       13 | 2024 | Ν29Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          545.00 |             363.34 |         908.34 |
|       13 | 2024 | Ν30Χ     | ΤΣΑΥ                     |                 2 |         2382.00 |             397.00 |        2779.00 |
|       13 | 2024 | Ν39Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1323.00 |             264.60 |        1587.60 |
|       13 | 2024 | Ξ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3476.00 |               0.00 |        3476.00 |
|       13 | 2024 | Π05Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3329.00 |             277.42 |        3606.42 |
|       13 | 2024 | Π28Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          872.00 |             654.00 |        1526.00 |
|       13 | 2024 | Σ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          988.00 |            2305.31 |        3293.31 |
|       13 | 2024 | Σ22Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1253.00 |             835.32 |        2088.32 |
|       13 | 2024 | Υ09Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4729.00 |               0.00 |        4729.00 |
|       13 | 2024 | Υ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         1752.00 |            6424.11 |        8176.11 |
|       13 | 2024 | Χ43Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2568.00 |               0.00 |        2568.00 |
|       13 | 2024 | Χ46Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         8342.00 |               0.00 |        8342.00 |
|       13 | 2025 | G01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2182.00 |            1454.66 |        3636.66 |
|       13 | 2025 | S01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          540.00 |            5940.00 |        6480.00 |
|       13 | 2025 | Α26Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1175.00 |            2115.00 |        3290.00 |
|       13 | 2025 | Α33Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          607.00 |            2225.63 |        2832.63 |
|       13 | 2025 | Γ07Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          742.00 |            7420.00 |        8162.00 |
|       13 | 2025 | Δ12Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4871.00 |               0.00 |        4871.00 |
|       13 | 2025 | Δ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         4413.00 |               0.00 |        4413.00 |
|       13 | 2025 | Ζ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        36068.00 |               0.00 |       36068.00 |
|       13 | 2025 | Η42Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1938.00 |               0.00 |        1938.00 |
|       13 | 2025 | Η44Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          436.00 |            1526.00 |        1962.00 |
|       13 | 2025 | Θ07Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1276.00 |            4253.30 |        5529.30 |
|       13 | 2025 | Ι22Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         2730.00 |               0.00 |        2730.00 |
|       13 | 2025 | Κ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        13155.00 |               0.00 |       13155.00 |
|       13 | 2025 | Κ13Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1660.00 |               0.00 |        1660.00 |
|       13 | 2025 | Κ41Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4801.00 |               0.00 |        4801.00 |
|       13 | 2025 | Κ44Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          311.00 |            2177.00 |        2488.00 |
|       13 | 2025 | Λ01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2171.00 |               0.00 |        2171.00 |
|       13 | 2025 | Μ29Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1903.00 |           24739.00 |       26642.00 |
|       13 | 2025 | Μ60Α     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         5160.00 |            2948.52 |        8108.52 |
|       13 | 2025 | Μ67Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2428.00 |               0.00 |        2428.00 |
|       13 | 2025 | Ν02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3836.00 |               0.00 |        3836.00 |
|       13 | 2025 | Ν03Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3990.00 |            1596.00 |        5586.00 |
|       13 | 2025 | Ν31Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1510.00 |               0.00 |        1510.00 |
|       13 | 2025 | Ν82Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1416.00 |            1888.00 |        3304.00 |
|       13 | 2025 | Ξ22Α     | ΤΣΑΥ                     |                 1 |          514.00 |             685.32 |        1199.32 |
|       13 | 2025 | Π01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6489.00 |               0.00 |        6489.00 |
